Order_ID,Order_Date,Month,Quarter,Year,Week_Number,Region,City,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percentage,Sales_Amount,Marketing_Spend,Stock_Available,Reorder_Level,Previous_Month_Sales,Forecasted_Sales,Actual_Sales,Forecast_Error_Percentage,Demand_Level,Stock_Risk,Season
ORD101077,29-07-2024,July,Q3,2024,31,West,Pune,Furniture,Desk,359,15000,18.83,4371004.5,77273,1298,100,5016113.96,4693559.23,4147388.97,11.64,Medium Demand,Overstocked,Monsoon
ORD101078,30-09-2024,September,Q3,2024,40,East,Jaipur,Office Supplies,Notebook,105,200,6.93,19544.7,58848,2091,100,17823.08,18683.89,18385.91,1.59,Low Demand,Overstocked,Monsoon
ORD101079,20-05-2024,May,Q2,2024,21,Central,Hyderabad,Home Appliances,Air Conditioner,758,45000,7.45,31568805,23607,246,100,37603620.26,34586212.63,32821088.6,5.1,High Demand,Stockout Risk,Summer
ORD101080,27-10-2025,October,Q4,2025,44,West,Mumbai,Electronics,Printer,108,12000,11.76,1143590.4,44375,446,100,942190.43,1042890.42,1224687.94,17.43,Low Demand,Overstocked,Festive
ORD101081,28-01-2025,January,Q1,2025,5,West,Delhi,Fashion,T-Shirt,504,1200,0.89,599417.28,31965,1653,100,523753.27,561585.28,591155.51,5.27,High Demand,Overstocked,Winter
ORD101082,23-02-2024,February,Q1,2024,8,East,Delhi,Office Supplies,Pen Set,76,500,18.2,31084,49068,1175,100,34941.45,33012.72,31649.47,4.13,Low Demand,Overstocked,Spring
ORD101083,29-01-2024,January,Q1,2024,5,East,Lucknow,Fashion,T-Shirt,108,1200,16.15,108669.6,77521,1689,100,128337.65,118503.62,118068.93,0.37,Low Demand,Overstocked,Winter
ORD101084,21-10-2024,October,Q4,2024,43,Central,Chennai,Fashion,Jacket,861,4500,5.2,3673026,54976,2014,100,4033913.84,3853469.92,3984984.28,3.41,High Demand,Overstocked,Festive
ORD101085,15-05-2024,May,Q2,2024,20,North,Ahmedabad,Home Appliances,Microwave,305,9000,15.43,2321446.5,43774,1482,100,2387452.31,2354449.41,2107226.3,10.5,Medium Demand,Overstocked,Summer
ORD101086,07-10-2024,October,Q4,2024,41,East,Ahmedabad,Home Appliances,Air Conditioner,841,45000,6.14,35521317,91609,1414,100,40295379.11,37908348.05,37990706.87,0.22,High Demand,Healthy Stock,Festive
ORD101087,30-03-2025,March,Q1,2025,13,West,Delhi,Fashion,Shoes,527,3000,0.74,1569300.6,52018,2066,100,1655764.73,1612532.67,1587067.72,1.58,High Demand,Overstocked,Spring
ORD101088,22-02-2025,February,Q1,2025,8,North,Lucknow,Electronics,Tablet,674,18000,11.03,10793840.4,13394,1904,100,9411382.2,10102611.3,11368022.69,12.53,High Demand,Overstocked,Spring
ORD101089,09-10-2024,October,Q4,2024,41,East,Chennai,Furniture,Office Chair,886,8000,17.42,5853270.4,90980,303,100,5227374.23,5540322.32,6034254.49,8.92,High Demand,Stockout Risk,Festive
ORD101090,07-07-2024,July,Q3,2024,27,Central,Chennai,Office Supplies,Pen Set,92,500,11.07,40907.8,34878,349,100,48299.08,44603.44,44932.89,0.74,Low Demand,Overstocked,Monsoon
ORD101091,20-09-2024,September,Q3,2024,38,North,Pune,Office Supplies,Paper Ream,95,350,12.01,29256.67,50839,547,100,24312.05,26784.36,28927.9,8,Low Demand,Overstocked,Monsoon
ORD101092,07-06-2025,June,Q2,2025,23,North,Hyderabad,Furniture,Desk,634,15000,7.43,8803407,94262,1803,100,7294126.87,8048766.94,8673953.48,7.77,High Demand,Overstocked,Summer
ORD101093,16-10-2024,October,Q4,2024,42,South,Delhi,Home Appliances,Air Conditioner,543,45000,8.16,22441104,90456,1634,100,22177959.92,22309531.96,24566281.94,10.12,High Demand,Overstocked,Festive
ORD101094,28-09-2025,September,Q3,2025,39,North,Bangalore,Home Appliances,Microwave,347,9000,18.61,2541809.7,82493,204,100,2141456.48,2341633.09,2395136.93,2.28,Medium Demand,Stockout Risk,Monsoon
ORD101095,16-11-2024,November,Q4,2024,46,Central,Jaipur,Office Supplies,Paper Ream,559,350,7.58,180819.73,81373,233,100,192179.5,186499.61,168165.05,9.83,High Demand,Stockout Risk,Festive
ORD101096,26-10-2025,October,Q4,2025,43,North,Mumbai,Furniture,Bookshelf,790,10000,12.61,6903810,59798,2307,100,7547371.19,7225590.6,7383756.08,2.19,High Demand,Overstocked,Festive
ORD101097,24-06-2025,June,Q2,2025,26,North,Lucknow,Fashion,Jacket,587,4500,10.41,2366519.85,46541,1202,100,2077826.76,2222173.31,2402133.01,8.1,High Demand,Overstocked,Summer
ORD101098,06-09-2024,September,Q3,2024,36,East,Hyderabad,Home Appliances,Microwave,516,9000,6.3,4351428,20127,1087,100,4255709.61,4303568.8,4749678.12,10.37,High Demand,Overstocked,Monsoon
ORD101099,23-02-2025,February,Q1,2025,8,East,Mumbai,Home Appliances,Air Conditioner,567,45000,1.53,25124620.5,52486,2083,100,26182051.29,25653335.89,24868188.68,3.06,High Demand,Overstocked,Spring
ORD101100,04-03-2025,March,Q1,2025,10,South,Lucknow,Furniture,Bookshelf,300,10000,15.53,2534100,58427,2495,100,2702265.57,2618182.79,2587592.65,1.17,Medium Demand,Overstocked,Spring
ORD101101,20-10-2024,October,Q4,2024,42,East,Pune,Electronics,Laptop,614,60000,19.66,29597256,80499,2124,100,31167446.86,30382351.43,31211164.63,2.73,High Demand,Overstocked,Festive
ORD101102,03-07-2024,July,Q3,2024,27,West,Delhi,Furniture,Office Chair,478,8000,5.27,3622475.2,77689,2024,100,3974368.23,3798421.71,3351802.37,11.76,Medium Demand,Overstocked,Monsoon
ORD101103,04-02-2024,February,Q1,2024,5,West,Delhi,Furniture,Office Chair,185,8000,10.3,1327560,74377,1689,100,1542231.97,1434895.98,1288892.9,10.18,Low Demand,Overstocked,Spring
ORD101104,15-02-2025,February,Q1,2025,7,Central,Hyderabad,Home Appliances,Microwave,394,9000,17.95,2909493,49124,541,100,3484564.89,3197028.95,2644867.45,17.27,Medium Demand,Healthy Stock,Spring
ORD101105,29-12-2024,December,Q4,2024,52,West,Kolkata,Fashion,Jacket,584,4500,9.54,2377288.8,22643,851,100,2590015.7,2483652.25,2419869.91,2.57,High Demand,Healthy Stock,Winter
ORD101106,05-06-2025,June,Q2,2025,23,North,Bangalore,Electronics,Tablet,514,18000,7.59,8549773.2,62486,823,100,8579414.21,8564593.71,8700387.51,1.59,High Demand,Healthy Stock,Summer
ORD101107,09-04-2024,April,Q2,2024,15,South,Ahmedabad,Fashion,T-Shirt,99,1200,11.28,105399.36,73838,2474,100,105746.25,105572.8,114422.46,8.38,Low Demand,Overstocked,Summer
ORD101108,19-10-2024,October,Q4,2024,42,East,Kolkata,Home Appliances,Microwave,246,9000,18.9,1795554,32614,1863,100,1809297.15,1802425.57,1822536.8,1.12,Medium Demand,Overstocked,Festive
ORD101109,22-09-2025,September,Q3,2025,39,East,Mumbai,Home Appliances,Refrigerator,219,35000,2.37,7483339.5,40893,2093,100,7300496.8,7391918.15,8060079.22,9.04,Medium Demand,Overstocked,Monsoon
ORD101110,22-10-2024,October,Q4,2024,43,East,Lucknow,Electronics,Mobile,425,25000,4.14,10185125,71676,791,100,8259525.78,9222325.39,11005111.7,19.33,Medium Demand,Overstocked,Festive
ORD101111,06-07-2025,July,Q3,2025,27,Central,Hyderabad,Electronics,Printer,76,12000,7.39,844603.2,41941,2439,100,819772.73,832187.96,835282.95,0.37,Low Demand,Overstocked,Monsoon
ORD101112,09-05-2024,May,Q2,2024,19,West,Ahmedabad,Electronics,Laptop,505,60000,17.78,24912660,69651,1177,100,20795731.62,22854195.81,23103094.24,1.09,High Demand,Overstocked,Summer
ORD101113,12-10-2024,October,Q4,2024,41,North,Pune,Electronics,Mobile,163,25000,10.14,3661795,41190,1957,100,3853122.24,3757458.62,3671201.5,2.3,Low Demand,Overstocked,Festive
ORD101114,16-03-2024,March,Q1,2024,11,East,Delhi,Fashion,Shoes,583,3000,6.35,1637938.5,78160,245,100,1932231.85,1785085.18,1679635.52,5.91,High Demand,Stockout Risk,Spring
ORD101115,08-09-2024,September,Q3,2024,36,South,Lucknow,Fashion,Shoes,250,3000,5.31,710175,24848,2084,100,799335.72,754755.36,743348.79,1.51,Medium Demand,Overstocked,Monsoon
ORD101116,16-10-2024,October,Q4,2024,42,South,Hyderabad,Electronics,Mobile,69,25000,9.81,1555777.5,85113,954,100,1686456.9,1621117.2,1412276.54,12.88,Low Demand,Overstocked,Festive
ORD101117,05-12-2025,December,Q4,2025,49,East,Lucknow,Fashion,Jacket,759,4500,6.97,3177439.65,74528,837,100,3657728.27,3417583.96,3393945.21,0.69,High Demand,Healthy Stock,Winter
ORD101118,26-10-2024,October,Q4,2024,43,West,Chennai,Fashion,Jacket,552,4500,5.91,2337195.6,33695,560,100,2769968.45,2553582.03,2522684.04,1.21,High Demand,Stockout Risk,Festive
ORD101119,21-10-2024,October,Q4,2024,43,West,Chennai,Home Appliances,Microwave,614,9000,9.29,5012634.6,46799,565,100,4707021.44,4859828.02,4910466.39,1.04,High Demand,Healthy Stock,Festive
ORD101120,11-05-2024,May,Q2,2024,19,West,Chennai,Office Supplies,Pen Set,290,500,0.58,144159,40117,2178,100,127731,135945,154278.63,13.49,Medium Demand,Overstocked,Summer
ORD101121,22-02-2025,February,Q1,2025,8,North,Jaipur,Home Appliances,Refrigerator,375,35000,8.22,12046125,62927,1841,100,11557917.29,11802021.14,13039614.05,10.49,Medium Demand,Overstocked,Spring
ORD101122,01-10-2024,October,Q4,2024,40,West,Hyderabad,Home Appliances,Air Conditioner,124,45000,8.2,5122440,80039,782,100,5196229.97,5159334.98,5408837.67,4.84,Low Demand,Overstocked,Festive
ORD101123,22-04-2024,April,Q2,2024,17,Central,Lucknow,Home Appliances,Microwave,669,9000,10.8,5370732,99663,186,100,6020403.41,5695567.71,4930603.42,13.43,High Demand,Stockout Risk,Summer
ORD101124,22-12-2025,December,Q4,2025,52,East,Pune,Office Supplies,Notebook,100,200,10.37,17926,52460,2293,100,15763.69,16844.85,16696.25,0.88,Low Demand,Overstocked,Winter
ORD101125,02-07-2025,July,Q3,2025,27,West,Hyderabad,Home Appliances,Microwave,432,9000,6.63,3630225.6,33261,2364,100,3969048.13,3799636.87,3949695.47,3.95,Medium Demand,Overstocked,Monsoon
ORD101126,06-02-2024,February,Q1,2024,6,North,Jaipur,Electronics,Printer,546,12000,0.85,6496308,42105,1334,100,5260045.94,5878176.97,6667233.01,13.42,High Demand,Overstocked,Spring
ORD101127,05-12-2025,December,Q4,2025,49,South,Delhi,Home Appliances,Air Conditioner,176,45000,16.26,6632208,54526,1741,100,5653806.61,6143007.3,6951251.34,13.16,Low Demand,Overstocked,Winter
ORD101128,03-10-2024,October,Q4,2024,40,North,Mumbai,Electronics,Printer,87,12000,16.61,870591.6,84281,721,100,729749.62,800170.61,885948.1,10.72,Low Demand,Overstocked,Festive
ORD101129,04-02-2025,February,Q1,2025,6,South,Lucknow,Home Appliances,Refrigerator,485,35000,10.25,15235062.5,8071,1337,100,13858115.97,14546589.23,14329084.2,1.5,Medium Demand,Overstocked,Spring
ORD101130,27-09-2024,September,Q3,2024,39,Central,Chennai,Fashion,T-Shirt,489,1200,1.86,575885.52,58258,2397,100,524875.4,550380.46,551055.98,0.12,Medium Demand,Overstocked,Monsoon
ORD101131,20-12-2025,December,Q4,2025,51,Central,Jaipur,Furniture,Desk,67,15000,19.86,805407,56595,1626,100,890039.29,847723.15,839971.64,0.91,Low Demand,Overstocked,Winter
ORD101132,08-04-2025,April,Q2,2025,15,South,Lucknow,Electronics,Printer,287,12000,8.94,3136106.4,67495,2406,100,2645554.69,2890830.54,3017316.85,4.38,Medium Demand,Overstocked,Summer
ORD101133,27-05-2024,May,Q2,2024,22,North,Mumbai,Office Supplies,Notebook,262,200,17.3,43334.8,69200,1123,100,36121.96,39728.38,42495.8,6.97,Medium Demand,Overstocked,Summer
ORD101134,29-04-2025,April,Q2,2025,18,Central,Lucknow,Furniture,Office Chair,555,8000,5.04,4216224,45823,1483,100,4780056.97,4498140.48,3825388.22,14.96,High Demand,Overstocked,Summer
ORD101135,06-12-2025,December,Q4,2025,49,Central,Lucknow,Fashion,Shoes,324,3000,13.81,837766.8,78716,2101,100,853043.89,845405.34,806437.03,4.61,Medium Demand,Overstocked,Winter
ORD101136,29-10-2025,October,Q4,2025,44,South,Pune,Fashion,Jacket,721,4500,17.17,2687419.35,15673,530,100,2607551.42,2647485.38,2460334.8,7.07,High Demand,Stockout Risk,Festive
ORD101137,10-05-2024,May,Q2,2024,19,North,Bangalore,Office Supplies,Paper Ream,174,350,3.32,58878.12,62357,565,100,48022.45,53450.29,57985.32,8.48,Low Demand,Overstocked,Summer
ORD101138,23-06-2024,June,Q2,2024,25,Central,Chennai,Furniture,Bookshelf,610,10000,8.36,5590040,6213,1315,100,4734950.09,5162495.04,6144286.11,19.02,High Demand,Overstocked,Summer
ORD101139,23-11-2025,November,Q4,2025,47,East,Jaipur,Home Appliances,Air Conditioner,573,45000,3.32,24928938,43036,2243,100,26773917.49,25851427.74,26438702.93,2.27,High Demand,Overstocked,Festive
ORD101140,15-01-2025,January,Q1,2025,3,Central,Lucknow,Home Appliances,Refrigerator,523,35000,4.21,17534359.5,48276,654,100,15179412.33,16356885.91,18288622.52,11.81,High Demand,Healthy Stock,Winter
ORD101141,30-04-2025,April,Q2,2025,18,North,Pune,Fashion,Shoes,203,3000,9.41,551693.1,5734,1377,100,596151.76,573922.43,518510.71,9.65,Medium Demand,Overstocked,Summer
ORD101142,06-04-2024,April,Q2,2024,14,Central,Chennai,Home Appliances,Microwave,112,9000,12.5,882000,82916,740,100,729157.16,805578.58,906051,12.47,Low Demand,Overstocked,Summer
ORD101143,19-08-2024,August,Q3,2024,34,East,Delhi,Furniture,Desk,341,15000,16.42,4275117,60858,2493,100,4667270.26,4471193.63,4161633.85,6.92,Medium Demand,Overstocked,Monsoon
ORD101144,16-02-2025,February,Q1,2025,7,East,Jaipur,Office Supplies,Paper Ream,257,350,1.55,88555.78,24978,521,100,96726.22,92641,84659.07,8.62,Medium Demand,Healthy Stock,Spring
ORD101145,26-09-2024,September,Q3,2024,39,Central,Mumbai,Furniture,Bookshelf,651,10000,12.9,5670210,55193,1452,100,5841803.51,5756006.75,6070980.69,5.47,High Demand,Overstocked,Monsoon
ORD101146,11-09-2025,September,Q3,2025,37,East,Lucknow,Fashion,Shoes,222,3000,0.05,665667,35386,986,100,556853.95,611260.47,706053.53,15.51,Medium Demand,Overstocked,Monsoon
ORD101147,30-05-2024,May,Q2,2024,22,South,Bangalore,Fashion,Shoes,381,3000,1.56,1125169.2,11840,661,100,1130437.36,1127803.28,1111597.19,1.44,Medium Demand,Healthy Stock,Summer
ORD101148,11-11-2025,November,Q4,2025,46,West,Pune,Home Appliances,Air Conditioner,218,45000,7.86,9038934,55532,2043,100,8514645.57,8776789.79,9651139.96,9.96,Medium Demand,Overstocked,Festive
ORD101149,20-11-2024,November,Q4,2024,47,Central,Mumbai,Office Supplies,Notebook,306,200,16.67,50997.96,98237,685,100,57931.16,54464.56,51614.89,5.23,Medium Demand,Overstocked,Festive
ORD101150,16-05-2025,May,Q2,2025,20,East,Mumbai,Office Supplies,Pen Set,406,500,3.56,195773.2,52931,2009,100,216975.03,206374.11,189743.05,8.06,Medium Demand,Overstocked,Summer
ORD101151,10-03-2025,March,Q1,2025,11,South,Lucknow,Office Supplies,Notebook,441,200,7.48,81602.64,6398,902,100,79712.09,80657.36,82027.02,1.7,Medium Demand,Overstocked,Spring
ORD101152,06-01-2024,January,Q1,2024,1,Central,Ahmedabad,Home Appliances,Microwave,427,9000,18.32,3138962.4,70902,153,100,3273026.75,3205994.58,2846114.91,11.23,Medium Demand,Stockout Risk,Winter
ORD101153,08-10-2024,October,Q4,2024,41,West,Kolkata,Electronics,Tablet,443,18000,19.42,6425449.2,8988,2028,100,7703423.7,7064436.45,6595389.59,6.64,Medium Demand,Overstocked,Festive
ORD101154,17-05-2025,May,Q2,2025,20,South,Chennai,Office Supplies,Notebook,89,200,7.39,16484.58,85336,727,100,17840.53,17162.56,15419.37,10.16,Low Demand,Overstocked,Summer
ORD101155,14-05-2024,May,Q2,2024,20,North,Kolkata,Electronics,Laptop,504,60000,12.75,26384400,13169,1387,100,22136252.62,24260326.31,26617023.26,9.71,High Demand,Overstocked,Summer
ORD101156,17-07-2024,July,Q3,2024,29,Central,Delhi,Home Appliances,Air Conditioner,374,45000,17.95,13809015,27179,1600,100,13899273.21,13854144.11,15025713.95,8.46,Medium Demand,Overstocked,Monsoon
ORD101157,16-02-2025,February,Q1,2025,7,West,Delhi,Electronics,Mobile,563,25000,2.95,13659787.5,39948,443,100,11870821.03,12765304.27,12415403.89,2.74,High Demand,Stockout Risk,Spring
ORD101158,15-09-2025,September,Q3,2025,38,South,Jaipur,Fashion,Shoes,700,3000,14.94,1786260,5422,1374,100,1624612.86,1705436.43,1732916.84,1.61,High Demand,Overstocked,Monsoon
ORD101159,15-12-2024,December,Q4,2024,50,West,Lucknow,Electronics,Printer,140,12000,2.33,1640856,16870,847,100,1791519.65,1716187.82,1537698.3,10.4,Low Demand,Overstocked,Winter
ORD101160,28-08-2025,August,Q3,2025,35,North,Bangalore,Electronics,Mobile,433,25000,9.21,9828017.5,99932,1110,100,9072370.01,9450193.75,10183576.69,7.76,Medium Demand,Overstocked,Monsoon
ORD101161,14-07-2024,July,Q3,2024,28,South,Ahmedabad,Electronics,Printer,343,12000,3.56,3969470.4,23405,2414,100,3676588.55,3823029.47,3751911.97,1.86,Medium Demand,Overstocked,Monsoon
ORD101162,11-07-2024,July,Q3,2024,28,East,Hyderabad,Furniture,Desk,315,15000,13.95,4065862.5,39674,478,100,4049413.09,4057637.79,4129856.06,1.78,Medium Demand,Healthy Stock,Monsoon
ORD101163,23-12-2024,December,Q4,2024,52,Central,Chennai,Furniture,Office Chair,649,8000,7.71,4791696.8,75510,2429,100,4237130.34,4514413.57,4985461.01,10.43,High Demand,Overstocked,Winter
ORD101164,21-12-2024,December,Q4,2024,51,East,Hyderabad,Home Appliances,Air Conditioner,565,45000,11.03,22620622.5,40251,471,100,22740714.98,22680668.74,21311892.75,6.03,High Demand,Stockout Risk,Winter
ORD101165,11-08-2024,August,Q3,2024,32,West,Ahmedabad,Electronics,Laptop,579,60000,13.17,30164742,29435,2046,100,25818790.36,27991766.18,30688527.17,9.63,High Demand,Overstocked,Monsoon
ORD101166,16-01-2025,January,Q1,2025,3,Central,Kolkata,Office Supplies,Notebook,380,200,14.03,65337.2,87506,1569,100,74989.57,70163.39,58906.69,16.04,Medium Demand,Overstocked,Winter
ORD101167,07-03-2025,March,Q1,2025,10,West,Pune,Home Appliances,Air Conditioner,152,45000,3.74,6584184,51924,1354,100,5695966.1,6140075.05,6645783.13,8.24,Low Demand,Overstocked,Spring
ORD101168,23-01-2024,January,Q1,2024,4,West,Lucknow,Fashion,Jacket,779,4500,14.62,2992995.9,67072,1097,100,2696778.82,2844887.36,2917102.37,2.54,High Demand,Healthy Stock,Winter
ORD101169,11-12-2024,December,Q4,2024,50,West,Kolkata,Home Appliances,Microwave,289,9000,15.26,2204087.4,71448,541,100,2134425.88,2169256.64,2324903.33,7.18,Medium Demand,Overstocked,Winter
ORD101170,14-08-2025,August,Q3,2025,33,West,Lucknow,Electronics,Mobile,574,25000,3.33,13872145,44397,2246,100,12198954.25,13035549.62,15182862.26,16.47,High Demand,Overstocked,Monsoon
ORD101171,22-05-2024,May,Q2,2024,21,South,Pune,Electronics,Laptop,366,60000,15.86,18477144,23541,1517,100,18172001.5,18324572.75,17240439.49,5.92,Medium Demand,Overstocked,Summer
ORD101172,01-01-2024,January,Q1,2024,1,South,Hyderabad,Furniture,Desk,364,15000,1.61,5372094,35957,932,100,5235747.85,5303920.92,5612908.2,5.83,Medium Demand,Overstocked,Winter
ORD101173,06-06-2024,June,Q2,2024,23,Central,Pune,Electronics,Printer,213,12000,6.89,2379891.6,66708,2352,100,2557704.19,2468797.9,2474506.45,0.23,Medium Demand,Overstocked,Summer
ORD101174,28-04-2025,April,Q2,2025,18,West,Chennai,Furniture,Office Chair,446,8000,2.57,3476302.4,22501,1737,100,3856276.77,3666289.58,3753030.87,2.37,Medium Demand,Overstocked,Summer
ORD101175,21-11-2025,November,Q4,2025,47,West,Lucknow,Fashion,Jacket,160,4500,13.4,623520,81864,210,100,554108.27,588814.14,637053.17,8.19,Low Demand,Healthy Stock,Festive
ORD101176,28-08-2024,August,Q3,2024,35,East,Pune,Home Appliances,Air Conditioner,51,45000,12.21,2014780.5,57190,416,100,2132103,2073441.75,1868942.59,9.86,Low Demand,Overstocked,Monsoon
ORD101177,11-07-2024,July,Q3,2024,28,North,Hyderabad,Home Appliances,Refrigerator,145,35000,6.79,4730407.5,90726,836,100,4589841.21,4660124.36,4526966.04,2.86,Low Demand,Overstocked,Monsoon
ORD101178,31-01-2025,January,Q1,2025,5,West,Delhi,Home Appliances,Refrigerator,233,35000,3.27,7888331.5,94435,2219,100,8942946.19,8415638.84,7832991.23,6.92,Medium Demand,Overstocked,Winter
ORD101179,25-03-2024,March,Q1,2024,13,East,Mumbai,Fashion,Shoes,214,3000,6.38,601040.4,80324,2176,100,573149.79,587095.09,595594.02,1.45,Medium Demand,Overstocked,Spring
ORD101180,12-05-2025,May,Q2,2025,20,West,Kolkata,Electronics,Tablet,485,18000,5.17,8278659,88115,574,100,8621846,8450252.5,8779382.75,3.89,Medium Demand,Healthy Stock,Summer
ORD101181,06-04-2025,April,Q2,2025,14,Central,Pune,Fashion,Jacket,393,4500,16.88,1469977.2,52823,557,100,1637845.49,1553911.34,1611310.95,3.69,Medium Demand,Healthy Stock,Summer
ORD101182,28-06-2025,June,Q2,2025,26,West,Mumbai,Furniture,Office Chair,395,8000,18.96,2560864,97741,1156,100,2251115.26,2405989.63,2721089.63,13.1,Medium Demand,Overstocked,Summer
ORD101183,10-04-2025,April,Q2,2025,15,West,Delhi,Fashion,T-Shirt,90,1200,2.43,105375.6,69175,1985,100,99774.01,102574.8,113577.32,10.73,Low Demand,Overstocked,Summer
ORD101184,03-12-2025,December,Q4,2025,49,East,Ahmedabad,Fashion,T-Shirt,353,1200,15.34,358619.76,8084,2323,100,325230.18,341924.97,343790.09,0.55,Medium Demand,Overstocked,Winter
ORD101185,03-03-2025,March,Q1,2025,10,North,Chennai,Home Appliances,Refrigerator,86,35000,11.92,2651208,51824,249,100,2684367.76,2667787.88,2596176.65,2.68,Low Demand,Overstocked,Spring
ORD101186,28-06-2024,June,Q2,2024,26,North,Jaipur,Electronics,Mobile,198,25000,12.66,4323330,61505,1225,100,4055951.55,4189640.77,4287040.73,2.32,Low Demand,Overstocked,Summer
ORD101187,24-09-2025,September,Q3,2025,39,South,Jaipur,Office Supplies,Pen Set,91,500,1.53,44803.85,53863,256,100,38473.07,41638.46,49076.73,17.86,Low Demand,Overstocked,Monsoon
ORD101188,15-10-2025,October,Q4,2025,42,North,Kolkata,Office Supplies,Paper Ream,169,350,12.73,51620.21,44581,1830,100,49570.67,50595.44,48357.09,4.42,Low Demand,Overstocked,Festive
ORD101189,20-09-2024,September,Q3,2024,38,North,Kolkata,Electronics,Mobile,634,25000,5.22,15022630,44741,2205,100,15257930.22,15140280.11,15905129.79,5.05,High Demand,Overstocked,Monsoon
